codigo_cliente,numero_contrato,data_vencimento,dia_vencimento,parcela_atraso,vl_atraso,empresa_cobranca,data_pagamento,dia_pagamento,vl_pagamento,vl_honorarios_cobranca,dias_em_atraso,eficiencia_cobranca,custo_cobranca_percentual,houve_atraso
7828,854183,2025-06-07,7,13,1320.06,COBRADORA ABC LTDA,2025-06-17,17,1320.06,171.61,10,100.0,13.000166659091256,1
9362,516884,2025-06-05,5,17,1100.68,COBRADORA ABC LTDA,2025-06-17,17,1100.68,143.09,12,100.0,13.000145364683648,1
9844,134921,2025-06-05,5,14,1462.84,COBRADORA ABC LTDA,2025-06-17,17,1462.84,190.17,12,100.0,13.000054688140878,1
7331,965926,2025-06-10,10,13,1126.93,COBRADORA ABC LTDA,2025-06-16,16,1126.93,146.5,6,100.0,12.999920137009397,1
4512,849520,2025-06-06,6,12,1284.6,COBRADORA ABC LTDA,2025-06-17,17,1284.6,167.0,11,100.0,13.000155690487311,1
2499,342827,2025-06-08,8,19,1377.58,COBRADORA ABC LTDA,2025-06-15,15,1377.58,179.09,7,100.0,13.000333918901264,1
3158,750301,2025-06-05,5,12,1214.58,COBRADORA ABC LTDA,2025-06-18,18,1214.58,157.9,13,100.0,13.000378731742662,1
6162,895277,2025-06-05,5,16,1024.24,COBRADORA ABC LTDA,2025-06-16,16,1024.24,133.15,11,100.0,12.999882839959383,1
5039,465670,2025-06-06,6,17,772.82,COBRADORA ABC LTDA,2025-06-16,16,772.82,100.47,10,100.0,13.000439947206335,1
3035,195224,2025-06-06,6,14,1354.49,COBRADORA ABC LTDA,2025-06-17,17,1354.49,176.08,11,100.0,12.999726834454298,1
8977,934762,2025-06-09,9,18,980.58,COBRADORA ABC LTDA,2025-06-18,18,980.58,127.48,9,100.0,13.000469110118502,1
1857,481140,2025-06-07,7,13,1120.71,COBRADORA ABC LTDA,2025-06-17,17,1120.71,145.69,10,100.0,12.999794772956431,1
4823,966719,2025-06-08,8,18,579.23,COBRADORA ABC LTDA,2025-06-17,17,579.23,75.3,9,100.0,13.000017264299155,1
7770,806502,2025-06-09,9,13,997.35,COBRADORA ABC LTDA,2025-06-16,16,997.35,129.66,7,100.0,13.000451195668521,1
1298,277047,2025-06-05,5,16,1198.16,COBRADORA ABC LTDA,2025-06-15,15,1198.16,155.76,10,100.0,12.999933230954127,1
8244,185861,2025-06-06,6,18,1084.07,COBRADORA ABC LTDA,2025-06-18,18,1084.07,140.93,12,100.0,13.000083020469159,1
1923,975939,2025-06-10,10,14,948.55,COBRADORA ABC LTDA,2025-06-18,18,948.55,123.31,8,100.0,12.99984186389753,1
5232,657838,2025-06-07,7,15,723.43,COBRADORA ABC LTDA,2025-06-18,18,723.43,94.05,11,100.0,13.000566744536446,1
5306,176540,2025-06-09,9,12,809.67,COBRADORA ABC LTDA,2025-06-18,18,809.67,105.26,9,100.0,13.000358170612719,1
3799,494776,2025-06-10,10,14,1200.62,COBRADORA ABC LTDA,2025-06-15,15,1200.62,156.08,5,100.0,12.999950025819995,1
7578,778758,2025-06-07,7,20,724.19,COBRADORA ABC LTDA,2025-06-16,16,724.19,94.14,9,100.0,12.99935099904721,1
5875,620051,2025-06-10,10,16,1121.73,COBRADORA ABC LTDA,2025-06-15,15,1121.73,145.82,5,100.0,12.999563174739018,1
6326,307245,2025-06-06,6,19,1089.74,COBRADORA ABC LTDA,2025-06-17,17,1089.74,141.67,11,100.0,13.000348707031034,1
7582,157527,2025-06-09,9,13,1470.42,COBRADORA ABC LTDA,2025-06-16,16,1470.42,191.15,7,100.0,12.999687164211585,1
2802,953449,2025-06-09,9,14,560.78,COBRADORA ABC LTDA,2025-06-15,15,560.78,72.9,6,100.0,12.999750347729949,1
3657,719566,2025-06-07,7,18,608.12,COBRADORA ABC LTDA,2025-06-18,18,608.12,79.06,11,100.0,13.0007235414063,1
4346,180923,2025-06-10,10,15,1006.08,COBRADORA ABC LTDA,2025-06-18,18,1006.08,130.79,8,100.0,12.99996024173028,1
3949,331455,2025-06-06,6,20,1027.11,COBRADORA ABC LTDA,2025-06-16,16,1027.11,133.52,10,100.0,12.999581349612022,1
1941,792467,2025-06-05,5,18,539.93,COBRADORA ABC LTDA,2025-06-15,15,539.93,70.19,10,100.0,12.999833311725595,1
2907,228397,2025-06-09,9,12,1325.86,COBRADORA ABC LTDA,2025-06-16,16,1325.86,172.36,7,100.0,12.999864239059933,1
5837,864910,2025-06-05,5,15,994.72,COBRADORA ABC LTDA,2025-06-18,18,994.72,129.31,13,100.0,12.999638089110505,1
9105,323769,2025-06-06,6,17,846.64,COBRADORA ABC LTDA,2025-06-15,15,846.64,110.06,9,100.0,12.999622035339698,1
2243,501675,2025-06-09,9,17,818.85,COBRADORA ABC LTDA,2025-06-18,18,818.85,106.45,9,100.0,12.999938938755573,1
6696,623754,2025-06-09,9,17,1361.41,COBRADORA ABC LTDA,2025-06-16,16,1361.41,176.98,7,100.0,12.999757604248535,1
2466,204173,2025-06-10,10,16,696.73,COBRADORA ABC LTDA,2025-06-16,16,696.73,90.57,6,100.0,12.999296714652733,1
4957,762082,2025-06-05,5,14,660.42,COBRADORA ABC LTDA,2025-06-16,16,660.42,85.85,11,100.0,12.999303473547135,1
2966,998823,2025-06-10,10,13,713.18,COBRADORA ABC LTDA,2025-06-16,16,713.18,92.71,6,100.0,12.99952326200959,1
1375,248059,2025-06-08,8,14,1125.02,COBRADORA ABC LTDA,2025-06-16,16,1125.02,146.25,8,100.0,12.999768892997457,1
1262,779653,2025-06-05,5,20,1310.93,COBRADORA ABC LTDA,2025-06-17,17,1310.93,170.42,12,100.0,12.999931346448705,1
5362,982821,2025-06-05,5,14,830.98,COBRADORA ABC LTDA,2025-06-16,16,830.98,108.03,11,100.0,13.00031288358324,1
7502,288249,2025-06-08,8,14,673.46,COBRADORA ABC LTDA,2025-06-16,16,673.46,87.55,8,100.0,13.000029697383658,1
8833,519754,2025-06-06,6,12,709.19,COBRADORA ABC LTDA,2025-06-18,18,709.19,92.19,12,100.0,12.999337272099154,1
2893,511892,2025-06-06,6,13,1119.18,COBRADORA ABC LTDA,2025-06-16,16,1119.18,145.49,10,100.0,12.999696206150931,1
9106,800807,2025-06-09,9,14,746.04,COBRADORA ABC LTDA,2025-06-15,15,746.04,96.99,6,100.0,13.000643397136882,1
2652,127043,2025-06-07,7,13,1377.28,COBRADORA ABC LTDA,2025-06-16,16,1377.28,179.05,9,100.0,13.000261384758366,1
6540,402274,2025-06-10,10,19,603.89,COBRADORA ABC LTDA,2025-06-17,17,603.89,78.51,7,100.0,13.000712050207822,1
4892,710882,2025-06-07,7,17,532.37,COBRADORA ABC LTDA,2025-06-16,16,532.37,69.21,9,100.0,13.000356894640944,1
1599,724104,2025-06-09,9,18,588.38,COBRADORA ABC LTDA,2025-06-18,18,588.38,76.49,9,100.0,13.000101974914172,1
5815,187695,2025-06-07,7,12,1345.64,COBRADORA ABC LTDA,2025-06-15,15,1345.64,174.93,8,100.0,12.999762194940697,1
2912,213129,2025-06-05,5,17,1151.23,COBRADORA ABC LTDA,2025-06-15,15,1151.23,149.66,10,100.0,13.000008686361545,1
9792,830411,2025-06-05,5,13,1457.74,COBRADORA ABC LTDA,2025-06-16,16,1457.74,189.51,11,100.0,13.000260677487068,1
9572,492708,2025-06-08,8,17,836.3,COBRADORA ABC LTDA,2025-06-16,16,836.3,108.72,8,100.0,13.000119574315438,1
5213,668352,2025-06-08,8,14,712.68,COBRADORA ABC LTDA,2025-06-16,16,712.68,92.65,8,100.0,13.000224504686535,1
4637,614070,2025-06-09,9,18,1061.98,COBRADORA ABC LTDA,2025-06-16,16,1061.98,138.06,7,100.0,13.000244825702934,1
6599,490600,2025-06-09,9,14,1037.83,COBRADORA ABC LTDA,2025-06-18,18,1037.83,134.92,9,100.0,13.000202345278128,1
7448,243205,2025-06-09,9,20,1091.02,COBRADORA ABC LTDA,2025-06-18,18,1091.02,141.83,9,100.0,12.99976169089476,1
9557,999143,2025-06-05,5,14,847.53,COBRADORA ABC LTDA,2025-06-15,15,847.53,110.18,10,100.0,13.000129788916029,1
8382,215484,2025-06-07,7,18,505.9,COBRADORA ABC LTDA,2025-06-16,16,505.9,65.77,9,100.0,13.000593002569676,1
9982,952803,2025-06-10,10,15,535.03,COBRADORA ABC LTDA,2025-06-18,18,535.03,69.55,8,100.0,12.999271068912025,1
4569,444628,2025-06-09,9,19,1163.83,COBRADORA ABC LTDA,2025-06-18,18,1163.83,151.3,9,100.0,13.000180438723872,1
8707,102332,2025-06-09,9,13,1023.26,COBRADORA ABC LTDA,2025-06-15,15,1023.26,133.02,6,100.0,12.999628637882847,1
1746,109623,2025-06-05,5,19,1321.01,COBRADORA ABC LTDA,2025-06-15,15,1321.01,171.73,10,100.0,12.999901590449731,1
9504,514323,2025-06-10,10,20,800.41,COBRADORA ABC LTDA,2025-06-17,17,800.41,104.05,7,100.0,12.999587711297961,1
5633,104888,2025-06-05,5,19,1315.47,COBRADORA ABC LTDA,2025-06-18,18,1315.47,171.01,13,100.0,12.999916379696991,1
1920,622294,2025-06-10,10,17,925.49,COBRADORA ABC LTDA,2025-06-15,15,925.49,120.31,5,100.0,12.999600211779704,1
8008,370149,2025-06-05,5,12,596.7,COBRADORA ABC LTDA,2025-06-18,18,596.7,77.57,13,100.0,12.999832411597115,1
3381,226486,2025-06-07,7,18,1477.91,COBRADORA ABC LTDA,2025-06-18,18,1477.91,192.13,11,100.0,13.000115027302067,1
4618,778699,2025-06-09,9,12,1011.94,COBRADORA ABC LTDA,2025-06-16,16,1011.94,131.55,7,100.0,12.999782595806074,1
9989,908816,2025-06-06,6,18,1129.48,COBRADORA ABC LTDA,2025-06-16,16,1129.48,146.83,10,100.0,12.999787512837768,1
5443,858340,2025-06-06,6,13,1170.8,COBRADORA ABC LTDA,2025-06-16,16,1170.8,152.2,10,100.0,12.999658353262724,1
1272,598198,2025-06-09,9,19,862.41,COBRADORA ABC LTDA,2025-06-16,16,862.41,112.11,7,100.0,12.999617351375797,1
2773,645277,2025-06-09,9,13,1247.53,COBRADORA ABC LTDA,2025-06-18,18,1247.53,162.18,9,100.0,13.000088174232282,1
3547,455283,2025-06-09,9,14,1370.27,COBRADORA ABC LTDA,2025-06-17,17,1370.27,178.14,8,100.0,13.000357593758894,1
4164,632355,2025-06-09,9,14,887.19,COBRADORA ABC LTDA,2025-06-17,17,887.19,115.33,8,100.0,12.999470237491403,1
5780,675435,2025-06-10,10,12,1157.0,COBRADORA ABC LTDA,2025-06-17,17,1157.0,150.41,7,100.0,13.0,1
1946,912816,2025-06-07,7,16,1257.12,COBRADORA ABC LTDA,2025-06-18,18,1257.12,163.43,11,100.0,13.000350006363753,1
1506,218582,2025-06-06,6,16,690.13,COBRADORA ABC LTDA,2025-06-17,17,690.13,89.72,11,100.0,13.00044919073218,1
7719,934245,2025-06-08,8,16,832.6,COBRADORA ABC LTDA,2025-06-18,18,832.6,108.24,10,100.0,13.00024021138602,1
9435,614097,2025-06-06,6,20,608.8,COBRADORA ABC LTDA,2025-06-15,15,608.8,79.14,9,100.0,12.999342969776611,1
9697,465581,2025-06-06,6,17,1102.21,COBRADORA ABC LTDA,2025-06-17,17,1102.21,143.29,11,100.0,13.000244962393733,1
7360,996138,2025-06-05,5,17,1300.94,COBRADORA ABC LTDA,2025-06-18,18,1300.94,169.12,13,100.0,12.999830891509218,1
8657,394941,2025-06-09,9,14,1110.84,COBRADORA ABC LTDA,2025-06-15,15,1110.84,144.41,6,100.0,13.00007201757229,1
4590,969760,2025-06-09,9,16,679.78,COBRADORA ABC LTDA,2025-06-16,16,679.78,88.37,7,100.0,12.999794051016506,1
2192,837848,2025-06-09,9,18,1046.37,COBRADORA ABC LTDA,2025-06-15,15,1046.37,136.03,6,100.0,13.000181580129402,1
2464,475521,2025-06-05,5,14,1334.93,COBRADORA ABC LTDA,2025-06-15,15,1334.93,173.54,10,100.0,12.99993258073457,1
1390,844516,2025-06-07,7,13,802.72,COBRADORA ABC LTDA,2025-06-17,17,802.72,104.35,10,100.0,12.999551524815626,1
6615,478468,2025-06-07,7,16,1332.65,COBRADORA ABC LTDA,2025-06-16,16,1332.65,173.24,9,100.0,12.999662326942557,1
7106,636970,2025-06-08,8,14,1284.62,COBRADORA ABC LTDA,2025-06-16,16,1284.62,167.0,8,100.0,12.999953293580981,1
9864,278988,2025-06-07,7,16,521.74,COBRADORA ABC LTDA,2025-06-17,17,521.74,67.83,10,100.0,13.000728332119445,1
3560,614853,2025-06-07,7,20,739.45,COBRADORA ABC LTDA,2025-06-15,15,739.45,96.13,8,100.0,13.000202853472173,1
6867,543130,2025-06-09,9,12,1042.94,COBRADORA ABC LTDA,2025-06-18,18,1042.94,135.58,9,100.0,12.99978905785568,1
2211,525841,2025-06-10,10,15,1217.62,COBRADORA ABC LTDA,2025-06-17,17,1217.62,158.29,7,100.0,12.99995072354265,1
2539,940058,2025-06-06,6,16,1380.53,COBRADORA ABC LTDA,2025-06-15,15,1380.53,179.47,9,100.0,13.000079679543363,1
1643,876884,2025-06-07,7,13,1141.04,COBRADORA ABC LTDA,2025-06-18,18,1141.04,148.34,11,100.0,13.000420668863494,1
9693,757880,2025-06-07,7,13,880.34,COBRADORA ABC LTDA,2025-06-17,17,880.34,114.44,10,100.0,12.999522911602334,1
9921,805390,2025-06-05,5,12,684.63,COBRADORA ABC LTDA,2025-06-17,17,684.63,89.0,12,100.0,12.999722477834744,1
2283,516502,2025-06-08,8,19,1260.04,COBRADORA ABC LTDA,2025-06-16,16,1260.04,163.81,8,100.0,13.00038094028761,1
8680,721233,2025-06-10,10,13,706.78,COBRADORA ABC LTDA,2025-06-16,16,706.78,91.88,6,100.0,12.99980191856023,1
8345,469474,2025-06-05,5,14,1195.43,COBRADORA ABC LTDA,2025-06-16,16,1195.43,155.41,11,100.0,13.000342972821494,1
5386,549992,2025-06-09,9,13,681.21,COBRADORA ABC LTDA,2025-06-18,18,681.21,88.56,9,100.0,13.000396353547364,1
1919,667896,2025-06-06,6,15,591.05,COBRADORA ABC LTDA,2025-06-17,17,591.05,76.84,11,100.0,13.00059216648338,1
3339,563051,2025-06-08,8,12,751.1,COBRADORA ABC LTDA,2025-06-16,16,751.1,97.64,8,100.0,12.999600585807483,1
9947,583837,2025-06-05,5,14,784.93,COBRADORA ABC LTDA,2025-06-16,16,784.93,102.04,11,100.0,12.999885340094023,1
6930,329113,2025-06-07,7,16,1147.21,COBRADORA ABC LTDA,2025-06-17,17,1147.21,149.14,10,100.0,13.000235353596986,1
6402,848583,2025-06-07,7,12,660.88,COBRADORA ABC LTDA,2025-06-18,18,660.88,85.91,11,100.0,12.999334221038614,1
6663,610419,2025-06-08,8,15,1430.31,COBRADORA ABC LTDA,2025-06-16,16,1430.31,185.94,8,100.0,12.999979025525935,1
6275,682753,2025-06-07,7,17,1054.36,COBRADORA ABC LTDA,2025-06-15,15,1054.36,137.07,8,100.0,13.00030350165029,1
1507,642047,2025-06-05,5,15,990.93,COBRADORA ABC LTDA,2025-06-18,18,990.93,128.82,13,100.0,12.99990917622839,1
2436,142307,2025-06-05,5,18,934.69,COBRADORA ABC LTDA,2025-06-16,16,934.69,121.51,11,100.0,13.000032096203018,1
9750,675323,2025-06-07,7,18,1066.6,COBRADORA ABC LTDA,2025-06-15,15,1066.6,138.66,8,100.0,13.000187511719483,1
8354,705268,2025-06-07,7,17,522.45,COBRADORA ABC LTDA,2025-06-16,16,522.45,67.92,9,100.0,13.00028710881424,1
5516,965961,2025-06-09,9,20,1490.09,COBRADORA ABC LTDA,2025-06-18,18,1490.09,193.71,9,100.0,12.999885912931436,1
4622,326933,2025-06-06,6,13,1057.52,COBRADORA ABC LTDA,2025-06-17,17,1057.52,137.48,11,100.0,13.000226946062485,1
5399,809623,2025-06-08,8,19,535.2,COBRADORA ABC LTDA,2025-06-17,17,535.2,69.58,9,100.0,13.000747384155453,1
6037,759589,2025-06-05,5,19,1089.98,COBRADORA ABC LTDA,2025-06-18,18,1089.98,141.7,13,100.0,13.000238536486908,1
9111,933968,2025-06-08,8,15,937.08,COBRADORA ABC LTDA,2025-06-16,16,937.08,121.82,8,100.0,12.999957314210098,1
4715,986617,2025-06-09,9,17,524.04,COBRADORA ABC LTDA,2025-06-18,18,524.04,68.13,9,100.0,13.000915960613693,1
8837,606974,2025-06-05,5,17,1424.43,COBRADORA ABC LTDA,2025-06-15,15,1424.43,185.18,10,100.0,13.000287834432017,1
2301,824223,2025-06-09,9,16,510.57,COBRADORA ABC LTDA,2025-06-16,16,510.57,66.37,7,100.0,12.999196975928864,1
8370,530928,2025-06-09,9,12,1077.87,COBRADORA ABC LTDA,2025-06-18,18,1077.87,140.12,9,100.0,12.99971239574346,1
6185,198484,2025-06-10,10,14,1461.79,COBRADORA ABC LTDA,2025-06-17,17,1461.79,190.03,7,100.0,12.999815294946607,1
3155,672681,2025-06-07,7,18,737.6,COBRADORA ABC LTDA,2025-06-18,18,737.6,95.89,11,100.0,13.000271149674619,1
7411,789816,2025-06-10,10,19,754.18,COBRADORA ABC LTDA,2025-06-16,16,754.18,98.04,6,100.0,12.999549179241033,1
7365,795701,2025-06-08,8,13,500.42,COBRADORA ABC LTDA,2025-06-18,18,500.42,65.05,10,100.0,12.999080772151391,1
1692,123044,2025-06-08,8,14,566.35,COBRADORA ABC LTDA,2025-06-17,17,566.35,73.63,9,100.0,13.000794561666812,1
2478,878799,2025-06-07,7,15,544.89,COBRADORA ABC LTDA,2025-06-15,15,544.89,70.84,8,100.0,13.000789150103692,1
7396,337380,2025-06-10,10,16,1322.66,COBRADORA ABC LTDA,2025-06-18,18,1322.66,171.95,8,100.0,13.000317541923092,1
9448,401857,2025-06-08,8,14,1336.74,COBRADORA ABC LTDA,2025-06-18,18,1336.74,173.78,10,100.0,13.000284273680746,1
1441,818270,2025-06-10,10,16,1226.7,COBRADORA ABC LTDA,2025-06-15,15,1226.7,159.47,5,100.0,12.999918480476074,1
3646,877250,2025-06-07,7,19,852.75,COBRADORA ABC LTDA,2025-06-18,18,852.75,110.86,11,100.0,13.000293169158606,1
6209,924057,2025-06-05,5,19,1321.25,COBRADORA ABC LTDA,2025-06-17,17,1321.25,171.76,12,100.0,12.999810785241248,1
7533,943916,2025-06-09,9,13,1039.77,COBRADORA ABC LTDA,2025-06-15,15,1039.77,135.17,6,100.0,12.999990382488432,1
5677,228393,2025-06-09,9,17,804.31,COBRADORA ABC LTDA,2025-06-17,17,804.31,104.56,8,100.0,12.99996270094864,1
8211,915973,2025-06-10,10,15,937.28,COBRADORA ABC LTDA,2025-06-17,17,937.28,121.85,7,100.0,13.000384090133151,1
3645,671003,2025-06-08,8,20,565.77,COBRADORA ABC LTDA,2025-06-17,17,565.77,73.55,9,100.0,12.999982324973045,1
9210,590645,2025-06-10,10,13,1444.91,COBRADORA ABC LTDA,2025-06-16,16,1444.91,187.84,6,100.0,13.000117654386777,1
8933,313255,2025-06-10,10,19,1119.12,COBRADORA ABC LTDA,2025-06-15,15,1119.12,145.49,5,100.0,13.000393166059048,1
6476,210032,2025-06-06,6,12,1231.23,COBRADORA ABC LTDA,2025-06-16,16,1231.23,160.06,10,100.0,13.000008121959342,1
8928,991035,2025-06-09,9,17,1176.58,COBRADORA ABC LTDA,2025-06-16,16,1176.58,152.96,7,100.0,13.000390963640381,1
3080,194666,2025-06-07,7,12,1167.75,COBRADORA ABC LTDA,2025-06-18,18,1167.75,151.81,11,100.0,13.00021408691929,1
7089,831592,2025-06-10,10,13,517.26,COBRADORA ABC LTDA,2025-06-15,15,517.26,67.24,5,100.0,12.99926535978038,1
8396,115405,2025-06-06,6,14,1025.37,COBRADORA ABC LTDA,2025-06-18,18,1025.37,133.3,12,100.0,13.000185298965253,1
8797,819482,2025-06-06,6,20,1321.71,COBRADORA ABC LTDA,2025-06-16,16,1321.71,171.82,10,100.0,12.99982598300686,1
1861,962482,2025-06-09,9,16,544.52,COBRADORA ABC LTDA,2025-06-18,18,544.52,70.79,9,100.0,13.000440755160511,1
9346,712518,2025-06-09,9,13,1456.17,COBRADORA ABC LTDA,2025-06-17,17,1456.17,189.3,8,100.0,12.999855786068935,1
4494,938653,2025-06-09,9,16,924.16,COBRADORA ABC LTDA,2025-06-16,16,924.16,120.14,7,100.0,12.999913434903048,1
1904,468584,2025-06-07,7,16,789.9,COBRADORA ABC LTDA,2025-06-17,17,789.9,102.69,10,100.0,13.00037979491075,1
2269,236279,2025-06-06,6,12,1031.82,COBRADORA ABC LTDA,2025-06-15,15,1031.82,134.14,9,100.0,13.000329514837858,1
1404,808857,2025-06-08,8,14,1301.21,COBRADORA ABC LTDA,2025-06-18,18,1301.21,169.16,10,100.0,13.000207499173847,1
2184,522248,2025-06-07,7,16,974.76,COBRADORA ABC LTDA,2025-06-16,16,974.76,126.72,9,100.0,13.000123107226393,1
9938,129552,2025-06-05,5,20,1145.11,COBRADORA ABC LTDA,2025-06-15,15,1145.11,148.86,10,100.0,12.999624490223649,1
2725,250284,2025-06-10,10,12,999.91,COBRADORA ABC LTDA,2025-06-17,17,999.91,129.99,7,100.0,13.000170015301379,1
9462,423697,2025-06-09,9,19,1131.27,COBRADORA ABC LTDA,2025-06-18,18,1131.27,147.07,9,100.0,13.00043314151352,1
6811,895077,2025-06-06,6,12,638.03,COBRADORA ABC LTDA,2025-06-18,18,638.03,82.94,12,100.0,12.999388743476011,1
6606,119569,2025-06-10,10,20,538.66,COBRADORA ABC LTDA,2025-06-16,16,538.66,70.03,6,100.0,13.000779712620206,1
4956,613792,2025-06-07,7,17,636.9,COBRADORA ABC LTDA,2025-06-18,18,636.9,82.8,11,100.0,13.000471031559114,1
1171,875353,2025-06-05,5,12,785.84,COBRADORA ABC LTDA,2025-06-18,18,785.84,102.16,13,100.0,13.000101801893516,1
9465,397072,2025-06-07,7,19,753.36,COBRADORA ABC LTDA,2025-06-17,17,753.36,97.94,10,100.0,13.000424763725176,1
3306,613793,2025-06-07,7,16,1115.18,COBRADORA ABC LTDA,2025-06-17,17,1115.18,144.97,10,100.0,12.999695116483437,1
1421,517168,2025-06-08,8,18,955.89,COBRADORA ABC LTDA,2025-06-17,17,955.89,124.27,9,100.0,13.000449842555106,1
6540,614112,2025-06-10,10,18,538.81,COBRADORA ABC LTDA,2025-06-15,15,538.81,70.05,5,100.0,13.000872292644901,1
5675,861256,2025-06-08,8,18,534.87,COBRADORA ABC LTDA,2025-06-15,15,534.87,69.53,7,100.0,12.99942041991512,1
7748,693728,2025-06-07,7,17,590.59,COBRADORA ABC LTDA,2025-06-18,18,590.59,76.78,11,100.0,13.000558763270629,1
7103,846618,2025-06-05,5,19,853.08,COBRADORA ABC LTDA,2025-06-15,15,853.08,110.9,10,100.0,12.99995311107985,1
2473,690038,2025-06-06,6,20,506.18,COBRADORA ABC LTDA,2025-06-16,16,506.18,65.8,10,100.0,12.999328302184992,1
4243,518993,2025-06-06,6,13,993.99,COBRADORA ABC LTDA,2025-06-17,17,993.99,129.22,11,100.0,13.000130786024004,1
3181,691679,2025-06-10,10,18,860.67,COBRADORA ABC LTDA,2025-06-15,15,860.67,111.89,5,100.0,13.000336946797264,1
4096,875966,2025-06-09,9,13,1055.44,COBRADORA ABC LTDA,2025-06-18,18,1055.44,137.21,9,100.0,13.000265292200408,1
7646,536562,2025-06-09,9,17,1220.83,COBRADORA ABC LTDA,2025-06-17,17,1220.83,158.71,8,100.0,13.000172014121542,1
6882,803009,2025-06-06,6,13,750.97,COBRADORA ABC LTDA,2025-06-15,15,750.97,97.63,9,100.0,13.000519328335352,1
6982,490162,2025-06-07,7,17,657.08,COBRADORA ABC LTDA,2025-06-17,17,657.08,85.42,10,100.0,12.99993912461192,1
6798,768085,2025-06-07,7,13,778.05,COBRADORA ABC LTDA,2025-06-15,15,778.05,101.15,8,100.0,13.000449842555106,1
9415,382528,2025-06-08,8,12,501.76,COBRADORA ABC LTDA,2025-06-18,18,501.76,65.23,10,100.0,13.000239158163266,1
9411,488717,2025-06-10,10,18,620.01,COBRADORA ABC LTDA,2025-06-15,15,620.01,80.6,5,100.0,12.999790325962485,1
9456,321288,2025-06-08,8,14,1250.83,COBRADORA ABC LTDA,2025-06-15,15,1250.83,162.61,7,100.0,13.000167888522023,1
5524,244392,2025-06-09,9,15,722.81,COBRADORA ABC LTDA,2025-06-15,15,722.81,93.97,6,100.0,13.00065024003542,1
7559,707310,2025-06-06,6,17,1494.3,COBRADORA ABC LTDA,2025-06-17,17,1494.3,194.26,11,100.0,13.000066920966338,1
8620,739666,2025-06-07,7,16,667.83,COBRADORA ABC LTDA,2025-06-15,15,667.83,86.82,8,100.0,13.00031445128251,1
3774,753209,2025-06-06,6,15,1288.77,COBRADORA ABC LTDA,2025-06-15,15,1288.77,167.54,9,100.0,12.999992240663577,1
6673,521844,2025-06-05,5,20,1205.04,COBRADORA ABC LTDA,2025-06-15,15,1205.04,156.66,10,100.0,13.000398327026488,1
4124,472999,2025-06-06,6,17,822.13,COBRADORA ABC LTDA,2025-06-17,17,822.13,106.88,11,100.0,13.000377069319939,1
9671,173460,2025-06-05,5,17,830.74,COBRADORA ABC LTDA,2025-06-18,18,830.74,108.0,13,100.0,13.000457423501938,1
2353,485094,2025-06-08,8,13,1063.55,COBRADORA ABC LTDA,2025-06-18,18,1063.55,138.26,10,100.0,12.999858962907243,1
4854,987222,2025-06-08,8,17,1352.37,COBRADORA ABC LTDA,2025-06-18,18,1352.37,175.81,10,100.0,13.000140494095552,1
9134,150835,2025-06-09,9,18,886.19,COBRADORA ABC LTDA,2025-06-15,15,886.19,115.2,6,100.0,12.99946963969352,1
1924,948628,2025-06-06,6,19,561.18,COBRADORA ABC LTDA,2025-06-17,17,561.18,72.95,11,100.0,12.999394133789515,1
3170,412771,2025-06-06,6,19,874.42,COBRADORA ABC LTDA,2025-06-18,18,874.42,113.67,12,100.0,12.999473937009675,1
6506,123030,2025-06-05,5,20,707.31,COBRADORA ABC LTDA,2025-06-18,18,707.31,91.95,13,100.0,12.999957585782756,1
3395,717284,2025-06-08,8,14,1439.21,COBRADORA ABC LTDA,2025-06-18,18,1439.21,187.1,10,100.0,13.000187602921045,1
9220,852760,2025-06-05,5,18,1197.27,COBRADORA ABC LTDA,2025-06-16,16,1197.27,155.65,11,100.0,13.000409264409866,1
9226,881793,2025-06-08,8,18,550.83,COBRADORA ABC LTDA,2025-06-17,17,550.83,71.61,9,100.0,13.000381242851697,1
6515,565038,2025-06-05,5,12,792.99,COBRADORA ABC LTDA,2025-06-16,16,792.99,103.09,11,100.0,13.000163936493525,1
3670,813171,2025-06-08,8,19,550.22,COBRADORA ABC LTDA,2025-06-15,15,550.22,71.53,7,100.0,13.000254443677072,1
4365,312889,2025-06-05,5,15,1330.02,COBRADORA ABC LTDA,2025-06-18,18,1330.02,172.9,13,100.0,12.999804514217834,1
1588,836514,2025-06-08,8,16,1406.3,COBRADORA ABC LTDA,2025-06-15,15,1406.3,182.82,7,100.0,13.000071108582805,1
4138,309653,2025-06-10,10,17,612.28,COBRADORA ABC LTDA,2025-06-17,17,612.28,79.6,7,100.0,13.000587966289935,1
7663,411399,2025-06-05,5,14,940.29,COBRADORA ABC LTDA,2025-06-15,15,940.29,122.24,10,100.0,13.000244605387701,1
5086,756965,2025-06-06,6,16,1431.88,COBRADORA ABC LTDA,2025-06-15,15,1431.88,186.14,9,100.0,12.999692711679748,1
9531,852443,2025-06-09,9,16,645.21,COBRADORA ABC LTDA,2025-06-18,18,645.21,83.88,9,100.0,13.000418468405634,1
5270,752099,2025-06-10,10,12,791.9,COBRADORA ABC LTDA,2025-06-17,17,791.9,102.95,7,100.0,13.000378835711581,1
7019,618681,2025-06-10,10,14,804.27,COBRADORA ABC LTDA,2025-06-15,15,804.27,104.56,5,100.0,13.000609248138066,1
